"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2013","Greece","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","25,723.7","p"
"2013","Greece","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","13.3","p"
"2013","Greece","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2013","Greece","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2013","Greece","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2013","Greece","Index, 2015=100","Compensation per employee",":",""
"2013","Greece","Index, 2015=100","Compensation of employees per hour worked",":",""
"2013","Greece","Index, 2020=100","Nominal labour productivity per person","87.2",""
"2013","Greece","Index, 2020=100","Nominal labour productivity per hour worked","69.3",""
"2013","Greece","Index, 2015=100","Real labour productivity per person","101.4","p"
"2013","Greece","Index, 2010=100","Compensation per employee",":",""
"2013","Greece","Index, 2010=100","Compensation of employees per hour worked",":",""
"2013","Greece","Index, 2010=100","Nominal labour productivity per person",":",""
"2013","Greece","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2013","Greece","Index, 2010=100","Real labour productivity per person","95.9","p"
"2013","Spain","Euro","Compensation per employee","31,029.9",""
"2013","Spain","Euro","Compensation of employees per hour worked","19.3",""
"2013","Spain","Euro","Nominal labour productivity per person",":",""
"2013","Spain","Euro","Nominal labour productivity per hour worked",":",""
"2013","Spain","Euro","Real labour productivity per person",":",""
"2013","Spain","National currency","Compensation per employee","31,029.9",""
"2013","Spain","National currency","Compensation of employees per hour worked","19.3",""
"2013","Spain","National currency","Nominal labour productivity per person",":",""
"2013","Spain","National currency","Nominal labour productivity per hour worked",":",""
"2013","Spain","National currency","Real labour productivity per person",":",""
"2013","Spain","Purchasing power standard (PPS)","Compensation per employee","33,788.4",""
"2013","Spain","Purchasing power standard (PPS)","Compensation of employees per hour worked","21.0",""
"2013","Spain","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2013","Spain","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2013","Spain","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2013","Spain","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","33,169.3",""
"2013","Spain","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","20.6",""
"2013","Spain","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2013","Spain","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2013","Spain","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2013","Spain","Index, 2015=100","Compensation per employee",":",""
"2013","Spain","Index, 2015=100","Compensation of employees per hour worked",":",""
"2013","Spain","Index, 2020=100","Nominal labour productivity per person","103.4",""
"2013","Spain","Index, 2020=100","Nominal labour productivity per hour worked","100.2",""
"2013","Spain","Index, 2015=100","Real labour productivity per person","98.7",""
"2013","Spain","Index, 2010=100","Compensation per employee",":",""
"2013","Spain","Index, 2010=100","Compensation of employees per hour worked",":",""
"2013","Spain","Index, 2010=100","Nominal labour productivity per person",":",""
"2013","Spain","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2013","Spain","Index, 2010=100","Real labour productivity per person","103.9",""
"2013","France","Euro","Compensation per employee","45,486.8",""
"2013","France","Euro","Compensation of employees per hour worked","31.9",""
"2013","France","Euro","Nominal labour productivity per person",":",""
"2013","France","Euro","Nominal labour productivity per hour worked",":",""
"2013","France","Euro","Real labour productivity per person",":",""
"2013","France","National currency","Compensation per employee","45,486.8",""
"2013","France","National currency","Compensation of employees per hour worked","31.9",""
"2013","France","National currency","Nominal labour productivity per person",":",""
"2013","France","National currency","Nominal labour productivity per hour worked",":",""
"2013","France","National currency","Real labour productivity per person",":",""
"2013","France","Purchasing power standard (PPS)","Compensation per employee","41,179.8",""
"2013","France","Purchasing power standard (PPS)","Compensation of employees per hour worked","28.9",""
"2013","France","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2013","France","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2013","France","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2013","France","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","40,425.2",""
"2013","France","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","28.3",""
"2013","France","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2013","France","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2013","France","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2013","France","Index, 2015=100","Compensation per employee",":",""
"2013","France","Index, 2015=100","Compensation of employees per hour worked",":",""
"2013","France","Index, 2020=100","Nominal labour productivity per person","116.8",""
"2013","France","Index, 2020=100","Nominal labour productivity per hour worked","125.3",""
"2013","France","Index, 2015=100","Real labour productivity per person","98.7",""
"2013","France","Index, 2010=100","Compensation per employee",":",""
"2013","France","Index, 2010=100","Compensation of employees per hour worked",":",""
"2013","France","Index, 2010=100","Nominal labour productivity per person",":",""
"2013","France","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2013","France","Index, 2010=100","Real labour productivity per person","101.8",""
"2013","Croatia","Euro","Compensation per employee","16,223.8","d"
"2013","Croatia","Euro","Compensation of employees per hour worked","8.4","d"
"2013","Croatia","Euro","Nominal labour productivity per person",":",""
"2013","Croatia","Euro","Nominal labour productivity per hour worked",":",""
"2013","Croatia","Euro","Real labour productivity per person",":",""
"2013","Croatia","National currency","Compensation per employee","122,953.7","d"
"2013","Croatia","National currency","Compensation of employees per hour worked","63.7","d"
"2013","Croatia","National currency","Nominal labour productivity per person",":",""
"2013","Croatia","National currency","Nominal labour productivity per hour worked",":",""
"2013","Croatia","National currency","Real labour productivity per person",":",""
"2013","Croatia","Purchasing power standard (PPS)","Compensation per employee","25,270.6","d"
"2013","Croatia","Purchasing power standard (PPS)","Compensation of employees per hour worked","13.1","d"
"2013","Croatia","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2013","Croatia","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2013","Croatia","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2013","Croatia","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","24,807.5","d"
"2013","Croatia","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","12.9","d"
"2013","Croatia","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2013","Croatia","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2013","Croatia","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2013","Croatia","Index, 2015=100","Compensation per employee",":",""
"2013","Croatia","Index, 2015=100","Compensation of employees per hour worked",":",""
"2013","Croatia","Index, 2020=100","Nominal labour productivity per person","73.6",""
"2013","Croatia","Index, 2020=100","Nominal labour productivity per hour worked","63",""
"2013","Croatia","Index, 2015=100","Real labour productivity per person","101.6","d"
"2013","Croatia","Index, 2010=100","Compensation per employee",":",""
"2013","Croatia","Index, 2010=100","Compensation of employees per hour worked",":",""
"2013","Croatia","Index, 2010=100","Nominal labour productivity per person",":",""
"2013","Croatia","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2013","Croatia","Index, 2010=100","Real labour productivity per person","107.4","d"
"2013","Italy","Euro","Compensation per employee","35,178.7",""
"2013","Italy","Euro","Compensation of employees per hour worked","22.5",""
"2013","Italy","Euro","Nominal labour productivity per person",":",""
"2013","Italy","Euro","Nominal labour productivity per hour worked",":",""
"2013","Italy","Euro","Real labour productivity per person",":",""
"2013","Italy","National currency","Compensation per employee","35,178.7",""
"2013","Italy","National currency","Compensation of employees per hour worked","22.5",""
"2013","Italy","National currency","Nominal labour productivity per person",":",""
"2013","Italy","National currency","Nominal labour productivity per hour worked",":",""
"2013","Italy","National currency","Real labour productivity per person",":",""
"2013","Italy","Purchasing power standard (PPS)","Compensation per employee","35,058.8",""
"2013","Italy","Purchasing power standard (PPS)","Compensation of employees per hour worked","22.4",""
"2013","Italy","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2013","Italy","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2013","Italy","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2013","Italy","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","34,416.7",""
"2013","Italy","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","22.0",""
"2013","Italy","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2013","Italy","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2013","Italy","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2013","Italy","Index, 2015=100","Compensation per employee",":",""
"2013","Italy","Index, 2015=100","Compensation of employees per hour worked",":",""
"2013","Italy","Index, 2020=100","Nominal labour productivity per person","109.5",""
"2013","Italy","Index, 2020=100","Nominal labour productivity per hour worked","104.2",""
"2013","Italy","Index, 2015=100","Real labour productivity per person","100.0",""
"2013","Italy","Index, 2010=100","Compensation per employee",":",""
"2013","Italy","Index, 2010=100","Compensation of employees per hour worked",":",""
